"","date_time","temperature"
"2618",2017-03-02,4.153125
"2619",2017-03-03,4.24975694444444
"2620",2017-03-04,4.37197916666667
"2621",2017-03-05,4.47618055555556
"2622",2017-03-06,4.54482638888889
"2623",2017-03-07,4.54965277777778
"2624",2017-03-08,4.53194444444444
"2625",2017-03-09,4.55493055555556
"2626",2017-03-10,4.65045138888889
"2627",2017-03-11,4.81375
"2628",2017-03-12,4.9021875
"2629",2017-03-13,4.91791666666667
"2630",2017-03-14,5.06027777777778
"2631",2017-03-15,5.19857638888889
"2632",2017-03-16,5.37371527777778
"2633",2017-03-17,5.44114583333333
"2634",2017-03-18,5.43920138888889
"2635",2017-03-19,5.58388888888889
"2636",2017-03-20,5.79986111111111
"2637",2017-03-21,5.92274305555556
"2638",2017-03-22,6.15381944444444
"2639",2017-03-23,6.35041666666667
"2640",2017-03-24,6.48871527777778
"2641",2017-03-25,6.6059375
"2642",2017-03-26,6.7221875
"2643",2017-03-27,6.83923611111111
"2644",2017-03-28,6.96965277777778
"2645",2017-03-29,7.11072916666667
"2646",2017-03-30,7.34291666666667
"2647",2017-03-31,7.46444444444444
"2648",2017-04-01,7.66802083333333
"2649",2017-04-02,7.79479166666667
"2650",2017-04-03,8.11298611111111
"2651",2017-04-04,8.17430555555556
"2652",2017-04-05,8.16524305555556
"2653",2017-04-06,8.38267361111111
"2654",2017-04-07,8.30760416666667
"2655",2017-04-08,8.44319444444444
"2656",2017-04-09,8.65204861111111
"2657",2017-04-10,8.70486111111111
"2658",2017-04-11,8.81440972222222
"2659",2017-04-12,8.75704861111111
"2660",2017-04-13,8.67416666666667
"2661",2017-04-14,8.73142361111111
"2662",2017-04-15,8.79444444444444
"2663",2017-04-16,8.82795138888889
"2664",2017-04-17,8.92489583333333
"2665",2017-04-18,8.90506944444444
"2666",2017-04-19,8.86409722222222
"2667",2017-04-20,8.89302083333333
"2668",2017-04-21,8.94645833333333
"2669",2017-04-22,8.9859375
"2670",2017-04-23,8.93635416666667
